"","tweet","city","movie","day","Sentiment_Score"
"637","Sheep Movie Review: Captain America: Civil War (Spoiler-Free) https://t.co/eeyO5yY4pp via @k28dalton","Houston","Captain America: Civil War","05.07.2016",0.620719200604749
"638","Captain America: Civil War was a great movie! #recommended lolz <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>","Houston","Captain America: Civil War","05.07.2016",0.997771740606823
"639","Omw to go see that captain America civil war movie. <ed><U+00A0><U+00BC><ed><U+00BF><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BC><ed><U+00BF><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BC><ed><U+00BF><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>","Houston","Captain America: Civil War","05.07.2016",0.425853710629544
"640","Trending now:  Marvel dominates once again with Captain America: Civil War https://t.co/NRoTImatSm","Houston","Captain America: Civil War","05.07.2016",0.780778444307772
"641","NEW POST New #CaptainAmericaCivilWar #TeamIronMan vs #TeamCap Movie Posters

#Marvel #CaptainAmerica #IronMan https://t.co/al5RdLpop3","Houston","Captain America: Civil War","05.07.2016",0.456705199466619
"642","Captain America civil war is pretty good, was entertained through out the whole movie","Houston","Captain America: Civil War","05.07.2016",0.973947609569823
"643","Marvel dominates once again with Captain America: Civil War: Now that they are 13 movies into the Marvel Cinematic… https://t.co/UBFWVFJmJG","Houston","Captain America: Civil War","05.07.2016",0.738113721794506
"644","I wanna go to see this captain America: civil war movie","Houston","Captain America: Civil War","05.07.2016",0.867128676439665
"645","I'm gonna watch Captain America: Civil War again and again and again AND AGAIN. I'll never get tired of that movie. Ahhhhh! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>","Houston","Captain America: Civil War","05.07.2016",0.87806373955355
"646","Finally got the tickets to the captain America civil war movie <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>","Houston","Captain America: Civil War","05.07.2016",0.749783410351649
"647","[Movie] Thoughts on Captain America: Civil War https://t.co/8U0pTc0hry","Houston","Captain America: Civil War","05.07.2016",0.730098450808029
"648","Captain America: Civil War is easily my favorite superhero movie since The Dark Knight! SO DAMN GOOD!!","Houston","Captain America: Civil War","05.07.2016",0.998878482487976
"649","Mother's Day weekend on deck! <ed><U+00AE><U+00B8><ed><U+00B1><U+0085><ed><U+00AE><U+00BA><ed><U+00BC><U+0098> — watching Captain America: Civil <U+034F>Wa<U+034F>r at Movie Tavern at Deerbrook https://t.co/PYMVuUQixJ","Houston","Captain America: Civil War","05.07.2016",0.941740871139581
"650","RT @culturemap: Marvel dominates once again with Captain America: Civil War https://t.co/UK8uPZzMgC","Houston","Captain America: Civil War","05.07.2016",0.836408714247639
"651","Captain America civil war was just as great as I had imagined! Awesome movie from start to to finish. @ChrisEvans @CaptainAmerica #TeamCap","Houston","Captain America: Civil War","05.07.2016",0.99494320492281
"652","RT @Red5Aggie: Co-Worker: ""The new Captain America movie has time travel, right?""
Me: ""No, why?""
CW: ""It takes place in the Civil War, righ…","Houston","Captain America: Civil War","05.07.2016",0.470040050862822
"653","I probably enjoyed Captain America: Civil War more than any previous Marvel movie so yeah go see it. #CaptainAmericaCivilWar #TeamCap","Houston","Captain America: Civil War","05.07.2016",0.939935612953052
"654","Dr. Donna's Movie Reviews: CAPTAIN AMERICA:  CIVIL WAR  Visual effects extravaganza with meaningful content. https://t.co/oR8f1IVQ0K","Houston","Captain America: Civil War","05.07.2016",0.351028903655623
"655","I liked a @YouTube video from @brothadoug https://t.co/58jc6Z5Juo Captain America: Civil War movie review","Houston","Captain America: Civil War","05.07.2016",0.953502960367648
"656","RT @Jus10Sarabia: Captain America: Civil War was LEGIT. I'm not harsh on movies and enjoy most of them, but this was my favorite Marvel mov…","Houston","Captain America: Civil War","05.07.2016",0.870983157850693
"657","Movie Review – Captain America: Civil War (2016) https://t.co/HbiPJuTpJE","Houston","Captain America: Civil War","05.07.2016",0.863875593568789
"658","Movie Morsels: Watch CAPTAIN AMERICA: CIVIL WAR’s Tunnel Chase Behind-the-Scenes Featurette https://t.co/NFVZKaOPWI","Houston","Captain America: Civil War","05.07.2016",0.934519053261735
"659","‘Captain America: Civil War’ Trailer Remix Imagines If the Movie Came Out In 1995 https://t.co/hX0qiALlUO","Houston","Captain America: Civil War","05.07.2016",0.5297396004983
"660","RT @GotthatgreatD: I'm trying to watch this captain America civil war movie asap","Houston","Captain America: Civil War","05.07.2016",0.639399867366078
"661","20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet: You heard it… https://t.co/ktFtzM0cOc","Houston","Captain America: Civil War","05.07.2016",0.969110766409723
"662","@abc13houston @tomkochnews @SamicaKnight13  Captain America Civil War is full of Action,Action and More Action best movie ever #Captain","Houston","Captain America: Civil War","05.07.2016",0.991822520299576
"663","captain america: civil war was an awesome movie! I was at the edge of my seat the whole movie! <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>","Houston","Captain America: Civil War","05.07.2016",0.987132589499076
"664","Agreed! RT @_ambernichelle: Captain America civil war is the best marvel movie so far!","Houston","Captain America: Civil War","05.07.2016",0.992505613364032
"665","Captain America civil war is the best marvel movie so far!","Houston","Captain America: Civil War","05.07.2016",0.99519996051947
"666","Captain America Civil War was a great movie!","Houston","Captain America: Civil War","05.07.2016",0.990620215385708
"667","RT @Rgmedina93: Captain America Civil War was maybe the best superhero movie of all time. <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>","Houston","Captain America: Civil War","05.07.2016",0.904631706339398
"668","Captain America Civil War was maybe the best superhero movie of all time. <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>","Houston","Captain America: Civil War","05.07.2016",0.954463927110219
"669","Captain America Civil War has to be the best movie marvel made yet <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>","Houston","Captain America: Civil War","05.07.2016",0.96652167822589
"670","RT @JayBo1029: Captain America Civil War three words: Great Fucking Movie <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>","Houston","Captain America: Civil War","05.07.2016",0.954938820525944
"671","Captain America Civil War three words: Great Fucking Movie <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>","Houston","Captain America: Civil War","05.07.2016",0.984914807549734
"672","Guys, I really liked Captain America - Civil War. It was such an awesome movie! It was fun and enjoyable. #CivilWar","Houston","Captain America: Civil War","05.07.2016",0.998133113187506
"673","Review: ‘Captain America: Civil War’ Talks Morals, but the Superhero Brouhahas Steal the Show: The latest fil... https://t.co/8F0KfwlfEx","Houston","Captain America: Civil War","05.07.2016",0.509955177770642
"674","Captain America Civil War was so AMAZING!! @ChrisEvans @Renner4Real @RobertDowneyJr One hell of a movie #TeamCap #IWouldntSign #IWantPowers","Houston","Captain America: Civil War","05.07.2016",0.948027635279607
"675","RT @kyle9387: Captain America: Civil War

The best comic book movie made so far. So damn good.","Houston","Captain America: Civil War","05.07.2016",0.999679639347151
"676","Captain America: Civil War

The best comic book movie made so far. So damn good.","Houston","Captain America: Civil War","05.07.2016",0.999844887024792
"677","Captain America: Civil War = Greatest Marvel movie yet! #TeamCap <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>","Houston","Captain America: Civil War","05.07.2016",0.890568486463285
"678","Yo go watch civil war the best Captain America movie yet 10/10","Houston","Captain America: Civil War","05.07.2016",0.996801983089923
"679","Captain America: Civil War was LEGIT. I'm not harsh on movies and enjoy most of them, but this was my favorite Marvel movie.","Houston","Captain America: Civil War","05.07.2016",0.923282112406235
"680","RT @alancabrera_16: Captain America: Civil War hands down best movie so far! 10/10<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>","Houston","Captain America: Civil War","05.07.2016",0.999085187841827
"681","Captain America: Civil War hands down best movie so far! 10/10<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>","Houston","Captain America: Civil War","05.07.2016",0.99967122031255
"682","Captain America Civil War was an awsome movie","Houston","Captain America: Civil War","05.07.2016",0.978373241403016
"683","Captain America Civil War is the best Marvel movie ever made. Hands down thrilling from start to finish.","Houston","Captain America: Civil War","05.07.2016",0.998380239715644
"684","I'm trying to watch this captain America civil war movie asap","Houston","Captain America: Civil War","05.07.2016",0.698066244084694
"685","Guys. Captain America Civil War is the best movie of the year. Lincoln kicked Davis' ass.","Houston","Captain America: Civil War","05.07.2016",0.992162361124634
"686","Got my tickets for the Captain America Civil War movie tonight <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>","Houston","Captain America: Civil War","05.07.2016",0.771817141128844
"687","Movie date with @emilythemoth (@ Edwards West Oaks Mall 14 &amp; RPX - @regalmovies for Captain America: Civil War) https://t.co/27Z48sLBBh","Houston","Captain America: Civil War","05.07.2016",0.449199683639453
"688","I just came to see captain america die in this civil war movie!","Houston","Captain America: Civil War","05.07.2016",0.538986311559157
"689","RT @mandipie4u: #CaptainAmericaCivilWar opens in theaters TODAY! Check out my #movie review! #TeamIronman https://t.co/3QMKmPa0BP https://t…","St. Louis ","Captain America: Civil War","05.07.2016",0.874729138884947
"690","Captain America: Civil War highlights our Weekend Movie Guide https://t.co/Cq2HzQtz42 #stl","St. Louis ","Captain America: Civil War","05.07.2016",0.881628469621562
"691","#CaptainAmericaCivilWar opens in theaters TODAY! Check out my #movie review! #TeamIronman https://t.co/3QMKmPa0BP https://t.co/Rysyo8D8UL","St. Louis ","Captain America: Civil War","05.07.2016",0.869452866621649
"692","This hour on my @550KTRS show, @colinjef &amp; I will review ""Captain America: Civil War"" + other movie/showbiz news. Listen via the free app!","St. Louis ","Captain America: Civil War","05.07.2016",0.35036472328583
"693","""Captain America: Civil War"" is in theaters now! https://t.co/FX3S5iteew","St. Louis ","Captain America: Civil War","05.07.2016",0.917874904822667
"694","Movie Review: Captain America - Civil War | DELUX Magazine https://t.co/Yz6EhFQZtB #deluxmovies","St. Louis ","Captain America: Civil War","05.07.2016",0.752631074971307
"695","RT @DeluxMagazine: Movie Review: Captain America – Civil War https://t.co/3bPaXt4yey https://t.co/zTnWcJVZv6","St. Louis ","Captain America: Civil War","05.07.2016",0.892506661550166
"696","@WhiteGuyBry BOY, the new captain America movie called civil war lmao","St. Louis ","Captain America: Civil War","05.07.2016",0.36213983665779
"697","CAPTAIN AMERICA: CIVIL WAR - Review - We Are Movie Geeks https://t.co/3F46Z2sZCp","St. Louis ","Captain America: Civil War","05.07.2016",0.699917467444506
"698","@NerdwithBalls I saw it Tuesday. Seeing it again tonight! Here's my spoiler-free review: https://t.co/5qhiBw4SZg","St. Louis ","Captain America: Civil War","05.07.2016",0.860116322595042
"699","Check out our movie review of ""Captain America: Civil War"" by Jason Wiese. In theaters today!... https://t.co/azHnMI49bx","St. Louis ","Captain America: Civil War","05.07.2016",0.921765599247629
"700","Movie Review: Captain America – Civil War https://t.co/3bPaXt4yey https://t.co/zTnWcJVZv6","St. Louis ","Captain America: Civil War","05.07.2016",0.901899851009649
"701","The Top 15 Heroes and Villains of CAPTAIN AMERICA: CIVIL WAR - We Are Movie Geeks https://t.co/ffXswpZyb7","St. Louis ","Captain America: Civil War","05.07.2016",0.837633624544029
"702","20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet: You hear... https://t.co/se2koLhCe7","St. Louis ","Captain America: Civil War","05.07.2016",0.974871916126218
"703","Captain America Civil War was by far the best super hero movie I've ever watched. #TeamIron","St. Louis ","Captain America: Civil War","05.07.2016",0.97533107361044
"704","Was near movie theater and dawned on me that Captain America:Civil War opened tonight. Will take my mind off #Blues loss!","St. Louis ","Captain America: Civil War","05.07.2016",0.650755047425082
"705","Captain America: Civil War was a flawless movie. Hit every beat perfectly. Every.","St. Louis ","Captain America: Civil War","05.07.2016",0.998704872385538
"706","'Captain America: Civil War' Captures Politics Of The Moment: The Marvel Cinematic Universe's new movie, Capt... https://t.co/I1yDgma9mS","Denver ","Captain America: Civil War","05.07.2016",0.916113695512916
"707","Superheroes Engage In All Out 'Civil War' In The Latest 'Captain America' Film: The new movie from Marvel Stu... https://t.co/95bOxLfjgO","Denver ","Captain America: Civil War","05.07.2016",0.803380165138232
"708","Loved Captain America: Civil War.  Excellent movie!","Denver ","Captain America: Civil War","05.07.2016",0.999101987019715
